Richness,InvSimp,Shannon,Even,author,Dataset,BootType
13,7.246575342465753,2.302166020804508,0.8975483333062378,solo,All Countries,OAinPWvPW
14,8.966101694915254,2.423974401629591,0.9185000926004804,solo,All Countries,OAinPWvPW
19,16.941176470588236,2.889242505114635,0.9812539928854523,solo,All Countries,OAinPWvPW
16,9.290322580645162,2.535025161910756,0.9143170574043473,solo,All Countries,OAinPWvPW
16,4.813333333333334,2.164559249501118,0.7806997237414,solo,All Countries,OAinPWvPW
16,10.59322033898305,2.5778695186562386,0.9297698926560437,solo,All Countries,OAinPWvPW
12,7.229508196721311,2.243618513741878,0.9028985108689263,solo,All Countries,OAinPWvPW
10,3.82010582010582,1.736141972048534,0.7539968782613079,solo,All Countries,OAinPWvPW
16,4.922330097087379,2.1641504998155154,0.7805522984553039,solo,All Countries,OAinPWvPW
19,14.534883720930232,2.8307134037546313,0.9613761479804875,solo,All Countries,OAinPWvPW
19,14.399999999999999,2.831480240067973,0.9616365834382327,solo,All Countries,OAinPWvPW
15,11.076923076923077,2.5568271679009453,0.9441579653361983,solo,All Countries,OAinPWvPW
17,14.285714285714285,2.76162571219778,0.9747327069425888,solo,All Countries,OAinPWvPW
12,9.382978723404257,2.359465687487068,0.9495188431679579,solo,All Countries,OAinPWvPW
17,11.363636363636363,2.6542512188516163,0.9368342219691843,solo,All Countries,OAinPWvPW
14,4.323353293413174,2.027993416494827,0.7684537178244942,solo,All Countries,OAinPWvPW
16,11.076923076923077,2.6117052050708596,0.9419735369049056,solo,All Countries,OAinPWvPW
16,8.228571428571428,2.4949721734468215,0.8998709954469221,solo,All Countries,OAinPWvPW
15,4.5785953177257515,2.0980794643047602,0.7747564884324581,solo,All Countries,OAinPWvPW
16,12.521739130434783,2.6581934449279867,0.9587406251802891,solo,All Countries,OAinPWvPW
14,4.468965517241379,2.081700047242895,0.7888044052253995,solo,All Countries,OAinPWvPW
17,15.114285714285716,2.7738522086804824,0.9790481237495696,solo,All Countries,OAinPWvPW
17,14.399999999999999,2.7519159690311215,0.9713055936307627,solo,All Countries,OAinPWvPW
17,12.30232558139535,2.690828621511594,0.9497444402330907,solo,All Countries,OAinPWvPW
16,11.076923076923077,2.6117052050708596,0.9419735369049056,solo,All Countries,OAinPWvPW
12,8.13846153846154,2.2806771465859246,0.9178120018232879,solo,All Countries,OAinPWvPW
15,10.964912280701753,2.546116528723703,0.9402028543220513,solo,All Countries,OAinPWvPW
14,8.727272727272728,2.419500631817432,0.9168048775091084,solo,All Countries,OAinPWvPW
14,4.798107255520505,2.070929091107948,0.7847230402569024,solo,All Countries,OAinPWvPW
18,13.88888888888889,2.7679236265028853,0.9576358539143746,solo,All Countries,OAinPWvPW
18,14.399999999999999,2.787876228087594,0.9645389803133232,solo,All Countries,OAinPWvPW
16,12.30232558139535,2.653304872930927,0.9569774455359924,solo,All Countries,OAinPWvPW
16,4.911564625850341,2.201040680056905,0.7938576184782421,solo,All Countries,OAinPWvPW
17,14.297297297297296,2.7511022893863717,0.9710184004172842,solo,All Countries,OAinPWvPW
21,16.095238095238095,2.938182454686123,0.9650717032925475,solo,All Countries,OAinPWvPW
16,12,2.636391438937797,0.9508772136994196,solo,All Countries,OAinPWvPW
14,3.9027027027027037,1.9472502574195136,0.7378582630879786,solo,All Countries,OAinPWvPW
14,11.52,2.535025161910756,0.9605798000153074,solo,All Countries,OAinPWvPW
18,4.5408805031446535,2.2241702572675637,0.7695100988969275,solo,All Countries,OAinPWvPW
12,8.470588235294118,2.3010918738473594,0.9260274924386704,solo,All Countries,OAinPWvPW
14,8.802816901408452,2.41428305408353,0.9148278163534637,solo,All Countries,OAinPWvPW
15,4.375757575757576,2.0782445350444174,0.7674320565396262,solo,All Countries,OAinPWvPW
18,13.888888888888888,2.7752616293098358,0.9601746286539574,solo,All Countries,OAinPWvPW
17,12.902439024390246,2.7135785408057047,0.9577741635653761,solo,All Countries,OAinPWvPW
14,11.000000000000002,2.5155833933468266,0.9532128632133835,solo,All Countries,OAinPWvPW
15,11.79245283018868,2.587976380224867,0.9556604154426415,solo,All Countries,OAinPWvPW
13,10.372549019607844,2.441757860004928,0.951971177482222,solo,All Countries,OAinPWvPW
15,9.981132075471699,2.5217718180850364,0.9312130982869682,solo,All Countries,OAinPWvPW
15,10.285714285714285,2.532140934034008,0.9350420952327232,solo,All Countries,OAinPWvPW
17,13.519999999999996,2.7178506271994567,0.9592820226197303,solo,All Countries,OAinPWvPW
17,13.090909090909092,2.7159557099746485,0.9586131999810173,solo,All Countries,OAinPWvPW
17,11.52,2.669467470117522,0.9422048910357507,solo,All Countries,OAinPWvPW
18,11.999999999999998,2.7272297351641837,0.9435567337363108,solo,All Countries,OAinPWvPW
18,4.988929889298892,2.12833478204456,0.7363532999622603,solo,All Countries,OAinPWvPW
16,5.128205128205127,2.18553181231594,0.7882639768333188,solo,All Countries,OAinPWvPW
16,11.076923076923077,2.6117052050708596,0.9419735369049056,solo,All Countries,OAinPWvPW
15,12.902439024390246,2.630554953636816,0.9713833785526381,solo,All Countries,OAinPWvPW
14,11.076923076923077,2.513223155920566,0.9523185145382813,solo,All Countries,OAinPWvPW
14,8.642857142857142,2.4101942093687727,0.9132784583047118,solo,All Countries,OAinPWvPW
15,9.618181818181819,2.4990218987909256,0.9228122498518649,solo,All Countries,OAinPWvPW
16,10.372549019607844,2.582045485959814,0.9312760544859894,solo,All Countries,OAinPWvPW
18,15.125,2.8152049266199475,0.9739940611200376,solo,All Countries,OAinPWvPW
14,8.802816901408452,2.41428305408353,0.9148278163534637,solo,All Countries,OAinPWvPW
13,10.285714285714285,2.4413026378076212,0.9517936994372921,solo,All Countries,OAinPWvPW
19,16.025641025641026,2.865235252448845,0.9731005711858843,solo,All Countries,OAinPWvPW
17,4.735211267605633,2.1154565761437625,0.7466633533199214,solo,All Countries,OAinPWvPW
15,9.981132075471699,2.5217718180850364,0.9312130982869682,solo,All Countries,OAinPWvPW
15,10.666666666666666,2.5539429400241973,0.9430929083163638,solo,All Countries,OAinPWvPW
16,13.297872340425531,2.6779500033638763,0.9658662974004119,solo,All Countries,OAinPWvPW
13,6.720430107526881,2.2552657335560933,0.8792632599140556,solo,All Countries,OAinPWvPW
17,13.090909090909092,2.7159557099746485,0.9586131999810173,solo,All Countries,OAinPWvPW
13,7.053333333333334,2.2794161015103973,0.8886787939416768,solo,All Countries,OAinPWvPW
14,9.29032258064516,2.438418409930873,0.9239732621823582,solo,All Countries,OAinPWvPW
14,4.056179775280898,1.9386759856584213,0.7346092727515912,solo,All Countries,OAinPWvPW
14,10.245901639344261,2.4878958955172292,0.9427214284427589,solo,All Countries,OAinPWvPW
12,4.598726114649682,1.9892725336839967,0.8005421587381205,solo,All Countries,OAinPWvPW
15,9.6,2.4961806749775355,0.921763072915546,solo,All Countries,OAinPWvPW
19,13.714285714285715,2.8096782340777833,0.9542321148299676,solo,All Countries,OAinPWvPW
14,11.52,2.542668914834662,0.9634761951932858,solo,All Countries,OAinPWvPW
15,10.666666666666666,2.542668914834662,0.9389297561026617,solo,All Countries,OAinPWvPW
14,9.931034482758621,2.4743786689873457,0.9375994379584316,solo,All Countries,OAinPWvPW
16,9.600000000000001,2.5568271679009453,0.9221804688852168,solo,All Countries,OAinPWvPW
15,9.6,2.4961806749775355,0.921763072915546,solo,All Countries,OAinPWvPW
15,11.52,2.578629173891135,0.9522087784198391,solo,All Countries,OAinPWvPW
17,4.9868852459016395,2.2131131281458853,0.7811318313845882,solo,All Countries,OAinPWvPW
16,10.666666666666666,2.5899031990806702,0.9341101254240362,solo,All Countries,OAinPWvPW
15,7.783783783783782,2.41540790240997,0.8919361618284879,solo,All Countries,OAinPWvPW
13,8.642857142857144,2.362626196299268,0.9211200172144909,solo,All Countries,OAinPWvPW
16,12.902439024390246,2.6680787022174832,0.9623059780976562,solo,All Countries,OAinPWvPW
14,7.783783783783782,2.3794476433534975,0.9016278716841635,solo,All Countries,OAinPWvPW
19,4.922330097087379,2.250434046867984,0.7642997741814549,solo,All Countries,OAinPWvPW
15,12.30232558139535,2.6078050343427055,0.9629825301175349,solo,All Countries,OAinPWvPW
12,7.229508196721311,2.243618513741878,0.9028985108689263,solo,All Countries,OAinPWvPW
16,10.521739130434783,2.5992343495214847,0.9374756265407241,solo,All Countries,OAinPWvPW
12,4.301075268817205,1.9016279936093838,0.7652714011496654,solo,All Countries,OAinPWvPW
11,5.313253012048193,2.054312179780644,0.8567147210658782,solo,All Countries,OAinPWvPW
16,4.845637583892618,2.1735013040692968,0.7839248881866173,solo,All Countries,OAinPWvPW
18,15.114285714285716,2.81137595726115,0.972669328635942,solo,All Countries,OAinPWvPW
17,5.194805194805194,2.240034790051772,0.7906339968188876,solo,All Countries,OAinPWvPW
17,14.399999999999999,2.7519159690311215,0.9713055936307627,solo,All Countries,OAinPWvPW
17,13.564102564102566,2.728352370092261,0.9629886770849987,solo,All Countries,OAinPWvPW
13,10.795918367346939,2.464507779299039,0.9608407168467832,solo,All Countries,OAinPWvPW
16,10.964912280701753,2.5987994444068203,0.9373187676776783,solo,All Countries,OAinPWvPW
18,15.157894736842104,2.8096782340777833,0.972081956724793,solo,All Countries,OAinPWvPW
15,10.285714285714285,2.532140934034008,0.9350420952327232,solo,All Countries,OAinPWvPW
14,7.450704225352112,2.362439688679286,0.895183163384973,solo,All Countries,OAinPWvPW
13,9.29032258064516,2.394814397950494,0.9336692714746537,solo,All Countries,OAinPWvPW
16,13.444444444444445,2.689178166518139,0.9699160012256486,solo,All Countries,OAinPWvPW
16,5.128205128205127,2.192296227429661,0.7907037238680888,solo,All Countries,OAinPWvPW
17,8.80281690140845,2.5631174342431216,0.9046679946006441,solo,All Countries,OAinPWvPW
20,15.36363636363636,2.8848634407968965,0.9629910744241624,solo,All Countries,OAinPWvPW
13,8.470588235294118,2.3617383667707696,0.9207738780106444,solo,All Countries,OAinPWvPW
15,4.798107255520505,2.1082500098300465,0.7785121594023489,solo,All Countries,OAinPWvPW
14,6.868131868131868,2.310717508000889,0.8755844301183721,solo,All Countries,OAinPWvPW
17,13.88888888888889,2.733401777808672,0.9647708964603959,solo,All Countries,OAinPWvPW
16,4.640677966101694,2.1496887211935287,0.7753363143802103,solo,All Countries,OAinPWvPW
15,4.640677966101694,2.1214050377467966,0.7833699083138704,solo,All Countries,OAinPWvPW
16,12.902439024390246,2.6680787022174832,0.9623059780976562,solo,All Countries,OAinPWvPW
14,9.931034482758621,2.4631046437978106,0.9333274484631603,solo,All Countries,OAinPWvPW
16,12.30232558139535,2.653304872930927,0.9569774455359924,solo,All Countries,OAinPWvPW
17,11.792452830188678,2.675181144602198,0.9442215674348869,solo,All Countries,OAinPWvPW
15,10.756097560975611,2.557507739075624,0.9444092794272007,solo,All Countries,OAinPWvPW
15,7.666666666666667,2.422713356554064,0.8946338423002608,solo,All Countries,OAinPWvPW
15,9.290322580645162,2.4990649028542835,0.9228281299353804,solo,All Countries,OAinPWvPW
14,9.618181818181819,2.461498150210258,0.9327187108016005,solo,All Countries,OAinPWvPW
12,4.8,2.0453565797937734,0.8231120392262111,solo,All Countries,OAinPWvPW
15,8.727272727272727,2.4496924351204084,0.9045963897284302,solo,All Countries,OAinPWvPW
16,12.902439024390246,2.6680787022174832,0.9623059780976562,solo,All Countries,OAinPWvPW
18,15.157894736842104,2.8096782340777833,0.972081956724793,solo,All Countries,OAinPWvPW
15,11.52,2.578629173891135,0.9522087784198391,solo,All Countries,OAinPWvPW
18,13.888888888888888,2.7752616293098358,0.9601746286539574,solo,All Countries,OAinPWvPW
16,12,2.636391438937797,0.9508772136994196,solo,All Countries,OAinPWvPW
17,4.954397394136808,2.199696509075,0.7763963535219583,solo,All Countries,OAinPWvPW
17,14.399999999999999,2.7519159690311215,0.9713055936307627,solo,All Countries,OAinPWvPW
18,15.157894736842104,2.8096782340777833,0.972081956724793,solo,All Countries,OAinPWvPW
17,12.355932203389832,2.689727394563964,0.9493557554381599,solo,All Countries,OAinPWvPW
15,10.083333333333334,2.536220969470581,0.9365487273604852,solo,All Countries,OAinPWvPW
17,11.52,2.669467470117522,0.9422048910357507,solo,All Countries,OAinPWvPW
16,10.964912280701753,2.5987994444068203,0.9373187676776783,solo,All Countries,OAinPWvPW
16,12.521739130434783,2.6581934449279867,0.9587406251802891,solo,All Countries,OAinPWvPW
17,13.090909090909092,2.7159557099746485,0.9586131999810173,solo,All Countries,OAinPWvPW
15,12.736842105263158,2.626164786467235,0.9697622242742595,solo,All Countries,OAinPWvPW
12,9.600000000000001,2.3617383667707696,0.9504334365929847,solo,All Countries,OAinPWvPW
14,11.755555555555556,2.5475313664679273,0.9653186908369761,solo,All Countries,OAinPWvPW
13,7.806451612903227,2.326543253194114,0.9070523152537534,solo,All Countries,OAinPWvPW
16,7.18390804597701,2.42162105689048,0.8734151724220465,solo,All Countries,OAinPWvPW
19,13.714285714285715,2.8096782340777833,0.9542321148299676,solo,All Countries,OAinPWvPW
15,10.285714285714285,2.532140934034008,0.9350420952327232,solo,All Countries,OAinPWvPW
19,16.025641025641026,2.865235252448845,0.9731005711858843,solo,All Countries,OAinPWvPW
18,12.254901960784313,2.71980985486504,0.9409896313285068,solo,All Countries,OAinPWvPW
16,11.076923076923077,2.6117052050708596,0.9419735369049056,solo,All Countries,OAinPWvPW
14,8.802816901408452,2.41428305408353,0.9148278163534637,solo,All Countries,OAinPWvPW
19,15.243902439024389,2.844305326698263,0.9659922813219499,solo,All Countries,OAinPWvPW
18,12.254901960784313,2.7306329190469936,0.9447341545554537,solo,All Countries,OAinPWvPW
17,13.714285714285715,2.7301139630409317,0.963610442103989,solo,All Countries,OAinPWvPW
15,10.666666666666666,2.535025161910756,0.9361071522525577,solo,All Countries,OAinPWvPW
14,8.01818181818182,2.400563126408751,0.9096290177063805,solo,All Countries,OAinPWvPW
15,9.290322580645162,2.4990649028542835,0.9228281299353804,solo,All Countries,OAinPWvPW
16,9.920634920634921,2.567046454474285,0.9258662974004117,solo,All Countries,OAinPWvPW
16,12.73684210526316,2.665394159983387,0.9613377341556092,solo,All Countries,OAinPWvPW
14,5.031446540880502,2.109900305779553,0.7994901369145891,solo,All Countries,OAinPWvPW
18,13.363636363636367,2.780466368938682,0.9619753449855598,solo,All Countries,OAinPWvPW
16,11.755555555555556,2.6305549536368162,0.948772146599433,solo,All Countries,OAinPWvPW
15,4.890675241157557,2.128604490556031,0.7860284457391752,solo,All Countries,OAinPWvPW
14,9.618181818181819,2.461498150210258,0.9327187108016005,solo,All Countries,OAinPWvPW
14,5.76,2.238570083753539,0.8482460985718315,solo,All Countries,OAinPWvPW
12,4.8,2.0453565797937734,0.8231120392262111,solo,All Countries,OAinPWvPW
20,16.89189189189189,2.9206870268936407,0.974949281241571,solo,All Countries,OAinPWvPW
17,15.125,2.7759755531037955,0.9797975711668521,solo,All Countries,OAinPWvPW
12,6.696202531645569,2.196392514341509,0.8838933706136984,solo,All Countries,OAinPWvPW
16,11.076923076923077,2.6117052050708596,0.9419735369049056,solo,All Countries,OAinPWvPW
12,6.080459770114943,2.171115529932704,0.873721163778097,solo,All Countries,OAinPWvPW
16,12.254901960784313,2.6434281546696625,0.9534151724220465,solo,All Countries,OAinPWvPW
15,11.52,2.578629173891135,0.9522087784198391,solo,All Countries,OAinPWvPW
14,9.6,2.4525766629971564,0.9293381524814057,solo,All Countries,OAinPWvPW
16,11.076923076923077,2.6117052050708596,0.9419735369049056,solo,All Countries,OAinPWvPW
15,9.615384615384615,2.5115946800294893,0.9274549928975612,solo,All Countries,OAinPWvPW
15,11.255319148936172,2.570281285762038,0.9491261590039585,solo,All Countries,OAinPWvPW
21,19.200000000000003,3.0047670352079594,0.986941990631151,solo,All Countries,OAinPWvPW
13,6.720430107526881,2.2552657335560933,0.8792632599140556,solo,All Countries,OAinPWvPW
15,10.666666666666666,2.5539429400241973,0.9430929083163638,solo,All Countries,OAinPWvPW
17,14.297297297297296,2.7511022893863717,0.9710184004172842,solo,All Countries,OAinPWvPW
17,12.902439024390246,2.7135785408057047,0.9577741635653761,solo,All Countries,OAinPWvPW
15,10.666666666666666,2.5539429400241973,0.9430929083163638,solo,All Countries,OAinPWvPW
16,13.564102564102566,2.690828621511594,0.9705112770342156,solo,All Countries,OAinPWvPW
16,13.090909090909092,2.67235169799427,0.9638471355518835,solo,All Countries,OAinPWvPW
17,14.297297297297296,2.7511022893863717,0.9710184004172842,solo,All Countries,OAinPWvPW
13,7.716049382716048,2.320380410713357,0.9046496001814932,solo,All Countries,OAinPWvPW
18,5.22875816993464,2.2746921490797694,0.7869894738853475,solo,All Countries,OAinPWvPW
14,7.578947368421052,2.3370521329038323,0.8855632299752069,solo,All Countries,OAinPWvPW
15,9.057971014492754,2.4697348285283254,0.911997431776971,solo,All Countries,OAinPWvPW
14,4.848484848484848,2.0553973280437208,0.7788376951793511,solo,All Countries,OAinPWvPW
14,8.396825396825397,2.404234111424261,0.9110200390283937,solo,All Countries,OAinPWvPW
14,9.680000000000001,2.4732075894196766,0.9371556887626383,solo,All Countries,OAinPWvPW
15,4.718954248366014,2.1053660763833486,0.7774472111065144,solo,All Countries,OAinPWvPW
18,14.297297297297296,2.788626037967039,0.9647983967283212,solo,All Countries,OAinPWvPW
17,11.52,2.669467470117522,0.9422048910357507,solo,All Countries,OAinPWvPW
16,13.090909090909092,2.67235169799427,0.9638471355518835,solo,All Countries,OAinPWvPW
16,11.755555555555556,2.6305549536368162,0.948772146599433,solo,All Countries,OAinPWvPW
16,12.755102040816327,2.657020077613294,0.958317422378777,solo,All Countries,OAinPWvPW
15,8.672131147540984,2.464507779299039,0.9100672425850723,solo,All Countries,OAinPWvPW
15,4.598726114649682,2.077826700395741,0.767277763000863,solo,All Countries,OAinPWvPW
17,14.297297297297296,2.7511022893863717,0.9710184004172842,solo,All Countries,OAinPWvPW
13,7.384615384615383,2.299883372316646,0.8966583942978041,solo,All Countries,OAinPWvPW
15,11.79245283018868,2.587976380224867,0.9556604154426415,solo,All Countries,OAinPWvPW
15,9.657142857142857,2.5045745716425505,0.9248626818746408,solo,All Countries,OAinPWvPW
16,8.962962962962964,2.5393673998815784,0.9158831887010637,solo,All Countries,OAinPWvPW
14,12.1,2.5631514064163308,0.9712374860723493,solo,All Countries,OAinPWvPW
16,11.91891891891892,2.6484383345463116,0.9552222128375474,solo,All Countries,OAinPWvPW
15,10.795918367346939,2.5475313664679273,0.9407253105688552,solo,All Countries,OAinPWvPW
15,11,2.5631514064163308,0.9464933129279126,solo,All Countries,OAinPWvPW
14,8.727272727272728,2.419500631817432,0.9168048775091084,solo,All Countries,OAinPWvPW
17,4.67235494880546,2.187156136358931,0.7719701521762753,solo,All Countries,OAinPWvPW
16,9.615384615384615,2.546116528723703,0.9183174223787771,solo,All Countries,OAinPWvPW
16,11.523809523809524,2.626164786467235,0.9471887284983759,solo,All Countries,OAinPWvPW
17,5.031446540880502,2.19402676415571,0.7743951823319438,solo,All Countries,OAinPWvPW
17,13.090909090909092,2.7159557099746485,0.9586131999810173,solo,All Countries,OAinPWvPW
14,4.781456953642385,2.1005384429577236,0.7959427100675968,solo,All Countries,OAinPWvPW
15,12.736842105263158,2.626164786467235,0.9697622242742595,solo,All Countries,OAinPWvPW
15,4.678362573099414,2.059983579798065,0.7606888450441672,solo,All Countries,OAinPWvPW
15,9.981132075471699,2.5217718180850364,0.9312130982869682,solo,All Countries,OAinPWvPW
15,4.859424920127796,2.115187871485145,0.7810740992261656,solo,All Countries,OAinPWvPW
13,10.372549019607844,2.4497339500124826,0.9550808256257036,solo,All Countries,OAinPWvPW
13,9.290322580645162,2.383540372760959,0.9292738532350153,solo,All Countries,OAinPWvPW
15,8.13846153846154,2.426984030718372,0.896210871471496,solo,All Countries,OAinPWvPW
17,11.79245283018868,2.6643580804202442,0.940401500652885,solo,All Countries,OAinPWvPW
13,8.344827586206897,2.3471808293178684,0.9150983127560897,solo,All Countries,OAinPWvPW
15,11.255319148936172,2.570281285762038,0.9491261590039585,solo,All Countries,OAinPWvPW
15,7.999999999999998,2.4372099084001597,0.8999869749121286,solo,All Countries,OAinPWvPW
13,4.680000000000001,2.0103247531693063,0.7837678148775896,solo,All Countries,OAinPWvPW
15,9.290322580645162,2.4990649028542835,0.9228281299353804,solo,All Countries,OAinPWvPW
12,9.618181818181819,2.3667103628435937,0.9524343150055594,solo,All Countries,OAinPWvPW
18,5.22875816993464,2.2746921490797694,0.7869894738853475,solo,All Countries,OAinPWvPW
17,12.521739130434783,2.694153703984459,0.9509180484542439,solo,All Countries,OAinPWvPW
16,12.1,2.649948793001987,0.9557669955684153,solo,All Countries,OAinPWvPW
13,7.384615384615385,2.27928986785717,0.8886295790701004,solo,All Countries,OAinPWvPW
13,4.247058823529413,1.9229589236044158,0.7497063901127147,solo,All Countries,OAinPWvPW
13,8.470588235294118,2.3617383667707696,0.9207738780106444,solo,All Countries,OAinPWvPW
14,10.666666666666666,2.4990649028542835,0.9469536242392339,solo,All Countries,OAinPWvPW
16,10.795918367346939,2.604795405253925,0.9394813534225488,solo,All Countries,OAinPWvPW
20,15.243902439024389,2.886165178199427,0.9634256050442789,solo,All Countries,OAinPWvPW
17,12.755102040816327,2.698879929114458,0.9525861985566405,solo,All Countries,OAinPWvPW
13,9.057971014492752,2.376992346627638,0.9267209661324796,solo,All Countries,OAinPWvPW
14,10.372549019607844,2.4872576985931496,0.9424796008337419,solo,All Countries,OAinPWvPW
